cust_id,channel_internet_bank_pct,channel_pos_pct,channel_mobile_bank_pct,channel_e_invoice_pct,channel_atm_pct,channel_standing_payment_order_pct,channel_branch_pct,channel_paperless_service_pct,avg_daily_volume,median_transaction_size,total_monthly_volume,volatility_std,cv_coefficient,negative_day_pct,transaction_frequency,small_txn_pct,large_txn_pct,credit_debit_ratio,weekday_weekend_ratio,business_hours_pct,day_of_week_variance,beginning_end_month_ratio,unique_counterparties,top5_concentration,top10_concentration,counterparty_gini,business_type,cluster
00feb0ff373287a3b1b210369f5aef9bfffd5d02f6bc8fb9b42ef724881f8f90,0.9570552147239264,0.0306748466257668,0.0,0.0,0.0061349693251533,0.0,0.0061349693251533,0.0,-0.390983217549238,699.3778072551626,83871.03828252293,3117.5702657850784,7973.667528724031,0.6199095022624435,2.950226244343892,0.4355828220858895,0.00920245398773,0.5748792270392541,4.344262294725881,0.5552147239263804,0.446459980344069,1.2038834950871902,62,0.7361963190184049,0.7944785276073619,0.7519535163293929,Subscription_SaaS,Subscription_SaaS
015a03199023ec1485bd99e3f6743aac4e0917404e2c153bcb8ddf52aae24748,0.8778409090909091,0.0227272727272727,0.0,0.0,0.0994318181818181,0.0,0.0,0.0,-18.31366046511628,45.234,10612.77781395349,328.76188920071536,17.951730056774895,0.5069767441860465,3.2744186046511627,0.6903409090909091,0.0,0.7339901477651727,9.9999999984375,0.7869318181818182,0.731269337399028,2.102564102429323,34,0.5681818181818182,0.7386363636363636,0.6496672063320741,B2B_Services,B2B_Services_Steady
01964c2a2101c91f297b2b3685320cbd5bf62192a0d28e62ccd80d1f2ba09482,0.7606060606060606,0.0,0.0303030303030303,0.209090909090909,0.0,0.0,0.0,0.0,77.6686186440678,61.294,5281.368813559322,174.5116471596713,2.246874608867934,0.3601694915254237,2.796610169491525,0.9030303030303032,0.0,1.5190839694076683,3.124999999804688,0.4757575757575757,0.1709955595838123,1.6792452828604487,21,0.3727272727272727,0.7333333333333333,0.3414141414141414,B2B_Services,B2B_Services_Steady
01a37f0fbc7245a14b2dee8b1a3146ac52a3f0a8b89d5fe0f7f14041834f6a24,0.9518950437317784,0.0349854227405247,0.0131195335276967,0.0,0.0,0.0,0.0,0.0,6718.3602011348175,22.741748792557622,2542907.21424234,150084.5803555838,22.339466158722654,0.2270916334661354,2.733067729083665,0.7288629737609329,0.0889212827988338,2.8111111110330245,15.73170731515467,0.08600583090379,0.6415405279314598,0.8683127571837795,28,0.8454810495626822,0.8760932944606414,0.8494659546061415,Subscription_SaaS,Subscription_SaaS
02275ff8fd6178d1c5bee68c939abdeae4485a3aeb460ea5fabd4a4dda52ff3e,0.6525096525096525,0.1776061776061776,0.081081081081081,0.0,0.0038610038610038,0.0849420849420849,0.0,0.0,14.430703052650362,94.2090700376,27701.763506099087,2088.9141019908075,144.7548392425417,0.8350515463917526,2.670103092783505,0.5675675675675675,0.0038610038610038,0.1614349775748557,8.249999998526786,0.5984555984555985,0.6212606858027221,2.261538461364497,44,0.6911196911196911,0.8262548262548263,0.7126184626184626,Subscription_SaaS,Subscription_SaaS
0242db9ceae4b20cfa04f73d8c44ef47553b687de2a1c163f94ff7277826590d,0.9957716701902748,0.0,0.0042283298097251,0.0,0.0,0.0,0.0,0.0,19.26233333333336,695.001,258827.61,12962.1007854609,672.9247466765,0.4342105263157895,4.149122807017544,0.1733615221987315,0.175475687103594,0.5714285714190792,14.258064513829344,0.733615221987315,0.7063994497403415,1.6461538460905325,21,0.5031712473572939,0.7568710359408034,0.4240410752038659,B2B_Services,B2B_Services_Seasonal
036404e22158cbfbe3b57dec87c2af420e9119b3aa455d4711d91bfb02211655,0.9961315280464216,0.0,0.0038684719535783,0.0,0.0,0.0,0.0,0.0,68.15092903668867,58.16354851226739,29940.19434062571,2137.4847540295723,31.363985552790187,0.1648,3.3088,0.655705996131528,0.0077369439071566,2.7463768115444496,3.787037036949374,0.8307543520309478,0.5621256011504743,0.923076923063268,92,0.6644100580270793,0.753384912959381,0.8010049617357665,Subscription_SaaS,Subscription_SaaS
044dffb6835cb8ff50d393897996aad21f372a696030daa61519e804e6b2ae06,0.6561679790026247,0.2178477690288714,0.1128608923884514,0.0,0.0131233595800524,0.0,0.0,0.0,-4.521852804476874,53.94690127209111,20599.59588438176,1098.3597730280076,242.90038134624132,0.7869565217391304,3.313043478260869,0.6351706036745407,0.0,0.229032258060822,5.684210525817175,0.5958005249343832,0.5638944374358893,1.5619834710098353,41,0.5826771653543307,0.7454068241469817,0.7176444737420348,B2B_Services,B2B_Services_Seasonal
04bc585317db96de88088dee4de9a57ae59f0a3a6e50c2977bde0b62676eb4da,0.8895705521472392,0.0368098159509202,0.0122699386503067,0.0,0.0613496932515337,0.0,0.0,0.0,40.21964856765194,60.98632903232263,5164.050827978512,287.48454307474043,7.147863127637601,0.2671232876712329,2.232876712328767,0.8834355828220859,0.0,2.880952380609411,7.578947366426592,0.4907975460122699,0.5921763490623999,1.4150943394891422,12,0.8220858895705522,0.9447852760736196,0.5373931623931624,Subscription_SaaS,Subscription_SaaS
04cb0f16cf177d455b1a73327a9ef82f8a4542a90a474965fbe1339e23651bb3,0.8368967623701894,0.0,0.1618814905314599,0.0,0.0,0.0,0.0012217470983506,0.0,-710.2171274523745,719.9826923819687,608919.7560614638,34963.362877697706,49.22911814675995,0.2805755395683453,7.851318944844125,0.2339645693341478,0.1093463653023824,0.5680076628325287,57.46428570402424,0.7251069028711057,0.676332596598494,0.7559523809467563,238,0.2583995113011607,0.3604153940134392,0.6724460095583743,Digital_B2C,Digital_B2C_Steady
04e1d3e843b1a9969233d3896cdca1fec3070efd4920502312a0707000c5dbc8,0.9326923076923076,0.0048076923076923,0.0096153846153846,0.0,0.0,0.0,0.0528846153846153,0.0,-2444.077002467599,505.8325640142073,896083.7894882623,46990.70011175428,19.22635827926824,0.8446601941747572,4.038834951456311,0.3076923076923077,0.2115384615384615,0.1885714285660408,7.666666665069444,0.6826923076923077,0.8187656144672776,2.9999999996341464,36,0.5576923076923077,0.7740384615384616,0.6105717367853291,B2B_Services,B2B_Services_Steady
05178c7df708439424bc1232aa8e17a976d1e7bdd72f1d13de8a64fe70f66c12,0.8243243243243243,0.054054054054054,0.0,0.1216216216216216,0.0,0.0,0.0,0.0,-330.9684432989691,174.46800000000002,51051.86814432989,3352.6804943945967,10.12990985145,0.7731958762886598,3.051546391752577,0.3783783783783784,0.0337837837837837,0.1935483870889698,3.774193547778356,0.4864864864864865,0.7846543050936842,3.888888888168724,28,0.527027027027027,0.7162162162162162,0.5043436293436293,B2B_Services,B2B_Services_Steady
051ddeed8ac2c0fe2a8ad4b94e8e4710c16da24dad25756df2e8f0396667ab29,0.7511415525114156,0.1506849315068493,0.0981735159817351,0.0,0.0,0.0,0.0,0.0,223.424915718716,100.4755133128731,67533.19968312078,1434.4460044854852,6.420259798720027,0.5019011406844106,3.3307984790874525,0.4977168949771689,0.0502283105022831,0.9380530973243794,6.180327868345875,0.5776255707762558,0.7913706000445868,0.8993288590302239,133,0.363013698630137,0.4657534246575342,0.5743535897099357,B2B_Services,B2B_Services_Steady
053c270b181ec9762fff1ea17a6dd91fe292a2dae6a0ef4cce3a5720f55102d3,0.6374133949191686,0.2863741339491917,0.0,0.0423402617397998,0.0300230946882217,0.0,0.0038491147036181,0.0,171.84040688281672,175.43488502129128,271260.278068842,24998.829446241776,145.47701497142333,0.8279352226720648,5.2591093117408905,0.4087759815242494,0.0631254811393379,0.1159793814428007,5.098591549176089,0.5411855273287144,0.5285112158434013,1.3480392156697545,113,0.3687451886066205,0.4572748267898383,0.7141298512373794,B2B_Services,B2B_Services_Seasonal
05402f41cff22fc70cb3a824bb0effb8b831c38bca295b1b06175832f187af66,0.9287598944591028,0.0192235205427817,0.0030154542027892,0.049001130795326,0.0,0.0,0.0,0.0,-13.832627811629642,444.1686371729989,946358.2415954848,67820.14898124193,4902.911424768742,0.8184663536776213,8.303599374021909,0.2434979268752355,0.0972483980399547,0.1371624517785316,9.164750957678836,0.2438748586505842,0.6008315719438477,0.6972147349474519,386,0.1375800980022616,0.2178665661515265,0.6660467271949423,Digital_B2C,Digital_B2C_Seasonal
056bcf99500c5d21848dae2bfa26ef754435c5ee50f0b7ba4a2eeae2006cf717,0.7947052947052947,0.0757575757575757,0.0392940392940392,0.085081585081585,0.0041625041625041,0.0,0.0009990009990009,0.0,-1331.9171840759334,164.43155430619473,411736.0036777352,29498.538023823647,22.14742656396304,0.2566995768688293,16.942172073342736,0.3849483849483849,0.0191475191475191,2.37037037036372,6.124555160106024,0.4766899766899767,0.9444900773360104,1.622350674368586,340,0.175990675990676,0.2241092241092241,0.6380052637577842,Digital_B2C,Digital_B2C_Steady
05acfb20da63f0587952318992b4f135bb1208f549ea6d307959e04e86a3073b,0.8991228070175439,0.0032894736842105,0.0016447368421052,0.0,0.0959429824561403,0.0,0.0,0.0,2.1232188215948886,353.4376995553354,209463.29564343585,5324.146134314546,2507.582381565084,0.3762183235867446,7.111111111111111,0.3168859649122807,0.0422149122807017,0.8203592814330322,8.119999999797,0.8574561403508771,0.6117373521850668,1.1365131578853906,156,0.418859649122807,0.5614035087719298,0.7594096879394429,B2B_Services,B2B_Services_Seasonal
060849649046ee2a70f680d4cb22f95e954ace23967c1f25f6744911ff1c76df,0.8890688259109312,0.0,0.0008097165991902,0.0785425101214574,0.0121457489878542,0.0194331983805668,0.0,0.0,-1.4119143008955473,130.5056912178513,36904.990833053664,2055.269694114902,1455.661776536062,0.32409381663113,5.266524520255864,0.3182186234817813,0.0056680161943319,2.664688427260168,7.758865247951813,0.6850202429149798,0.3510003619615737,0.6738544474302715,81,0.1846153846153846,0.2842105263157894,0.4404197732097759,Mixed,Mixed
06118162ab812cbd7b05f5b2ba5f8ebb54ff18b59c1bd8b9a81ef1e6bb893427,0.981651376146789,0.0,0.0160550458715596,0.0,0.0,0.0,0.0022935779816513,0.0,-0.7769850921182749,87.85012505281077,17342.59148824347,932.3346952577872,1199.9389598539103,0.1814345991561181,3.679324894514768,0.5711009174311926,0.0,1.74213836472509,3.037037036896433,0.6674311926605505,0.4303977201057792,2.736111110921103,28,0.2775229357798165,0.5527522935779816,0.3250327653997378,B2B_Services,B2B_Services_Seasonal
065b2c9bfdb1419a556e8f19bd21b01a9d41eee41db06d72bf338478f43ef549,0.8618421052631579,0.0383771929824561,0.0010964912280701,0.0109649122807017,0.087719298245614,0.0,0.0,0.0,0.6900888994706817,163.69966532012697,73119.33404491273,3142.293160282879,4553.46132528504,0.6895674300254453,4.641221374045801,0.4407894736842105,0.006578947368421,0.2258064516113857,6.663865545938493,0.4013157894736842,0.4518295849347467,1.0965732087056608,141,0.4703947368421052,0.5789473684210527,0.7298127692523125,B2B_Services,B2B_Services_Seasonal
065eeb5d19acf383988976cb407fe69cba09c1616f9618e280a03fea626d6cd5,0.6818181818181818,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,27.471204161662417,39.8890288248597,17959.253090572987,1253.4520507465793,45.62785245648468,0.6666666666666666,2.75,0.6262626262626263,0.0,0.3846153846019365,3.714285713843538,0.5353535353535354,0.6086944982902841,0.9135802468571864,46,0.5303030303030303,0.6262626262626263,0.634575569358178,B2B_Services,B2B_Services_Steady
069bdbfe92ec3dbe924669809d52d6527c685a667e6f8035f3a5d90bc0427434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-314.8529546972377,202.25830894779668,157345.07370185453,6443.211402606385,20.46419227222285,0.6736842105263158,4.126315789473685,0.25,0.0357142857142857,0.2098765432033988,8.333333331349206,0.5255102040816326,0.7091138399992868,4.333333332611111,11,0.6530612244897959,0.9948979591836736,0.2847866419294991,Subscription_SaaS,Subscription_SaaS
06cd3fa35dac6ecd3926d152ff8c29a13a968a708db4e08c6a9b3ada3963bd80,0.9664429530201344,0.0,0.0279642058165548,0.0,0.0,0.0,0.0055928411633109,0.0,-63.62376658132549,185.85866898486887,87241.20852620284,12937.487706953108,203.34363084874343,0.2122641509433962,4.216981132075472,0.1152125279642058,0.0123042505592841,4.58749999985664,5.984374999766235,0.529082774049217,0.5962805790587067,1.3648648648341246,61,0.145413870246085,0.2796420581655481,0.3986666926570632,B2B_Services,B2B_Services_Seasonal
06d7b5f0769eb5e7cc226ccf3afb224643921413000b87efc1b85e1703797e5b,0.7238372093023255,0.2616279069767442,0.002906976744186,0.0,0.0116279069767441,0.0,0.0,0.0,4.134556034482775,117.24825,26446.294784482758,1005.849115321298,243.27862641105588,0.7025862068965517,2.9655172413793105,0.4215116279069767,0.0,0.3815261044100095,6.166666666024306,0.5494186046511628,0.410634866722435,1.8191489360734492,27,0.5145348837209303,0.7325581395348837,0.6085546826287567,B2B_Services,B2B_Services_Seasonal
073227222dba6004a7b2a633c250a84313bad677cd415f14b7ce70677181033e,0.9900662251655628,0.0,0.009933774834437,0.0,0.0,0.0,0.0,0.0,2.3288474417086285,121.02608014136892,17235.557176017945,779.3935563529668,334.6692183642777,0.5645933014354066,2.889952153110048,0.4602649006622517,0.0,0.5811518324455196,5.863636362970042,0.7052980132450332,0.6142418200403232,0.7881355931869434,76,0.6357615894039735,0.7185430463576159,0.683252004182642,Subscription_SaaS,Subscription_SaaS
0766bb3f1b436e28ba51a8e48b4528c60a04f296f94de69c71b793628cacac7f,0.8590336469462606,0.0,0.1184819008132674,0.0173815978312868,0.0,0.0027108914048796,0.0023919630043055,0.0,18.885142151818037,65.12601384212454,5002682.620050685,164262.3097529537,8697.965222896713,0.188821752265861,18.94561933534743,0.5490352415882634,0.07638335193749,4.675113122150791,10.612962962864696,0.5705629086270132,0.7115774485290958,3.3703007518638617,794,0.1666400892999521,0.2179875617923776,0.680820439006837,Digital_B2C,Digital_B2C_Seasonal
077a594f95f91e0ce89566885f1334d9e014b77fe94e23d91d517ce24c3a212f,0.3244837758112094,0.0589970501474926,0.5014749262536873,0.0,0.1150442477876106,0.0,0.0,0.0,6.937335573457003,1273.5678669915949,220726.4477982505,3653.673030563259,526.6680538384113,0.6118421052631579,4.4605263157894735,0.1386430678466076,0.0412979351032448,0.4184100418322508,6.369565216698961,0.3480825958702065,0.5062296925972305,0.8290598290243991,24,0.5811209439528023,0.8053097345132744,0.615983606557377,B2B_Services,B2B_Services_Seasonal
07b39354714e400bb3b3f82fd0548f5bb2c1d8884d747d23c95c7fb77e6ea401,0.9655172413793104,0.0,0.0229885057471264,0.0,0.0,0.0,0.0114942528735632,0.0,0.2111883561787211,6.03010831098013,1257.013993174411,67.38140538252568,319.0583203125082,0.7846153846153846,2.6769230769230767,0.9655172413793104,0.0,0.1917808219046725,4.437499998613281,0.1839080459770115,0.3239644112134114,1.2307692305325444,7,0.7011494252873564,0.7241379310344828,0.6893424036281179,Subscription_SaaS,Subscription_SaaS
07bbbe9adca7fda0a0e7e7a77094098115b38947db5173cd272ad018eb52bd9d,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99806249999999,142.5,16281.230625000002,932.6686199147204,21.197947516501237,0.6875,2.175,0.4712643678160919,0.0,0.4032258064190947,2.954545453873967,0.3908045977011494,0.5125615554100224,2.9523809516780046,9,0.9310344827586208,1.0,0.475095785440613,Subscription_SaaS,Subscription_SaaS
